,subid,uuid,gender,test_trial,age_in_years,option1,option2,trial_audio,selected_image,lang,parent_mask,peer_mask,own_mask
1010,59751,5d143351-87c5-4c3d-a78b-eed298502091,m,12-null,4.797260274,sad6,happy1,Happy_1_pause_2,option2,en ko,Sometimes,Sometimes,Rarely
1011,59751,5d143351-87c5-4c3d-a78b-eed298502091,m,13-null,4.797260274,scared4,angry2,Scared_1_pause_2,option1,en ko,Sometimes,Sometimes,Rarely
1012,59751,5d143351-87c5-4c3d-a78b-eed298502091,m,14-null,4.797260274,happy2,scared6,Happy_2_pause_2,option1,en ko,Sometimes,Sometimes,Rarely
1013,59751,5d143351-87c5-4c3d-a78b-eed298502091,m,16-null,4.797260274,happy4,angry5_2,Angry_2_pause_2,option2,en ko,Sometimes,Sometimes,Rarely
1014,59751,5d143351-87c5-4c3d-a78b-eed298502091,m,17-null,4.797260274,scared1,sad1_2,Scared_1_pause_2,option1,en ko,Sometimes,Sometimes,Rarely
1015,59751,5d143351-87c5-4c3d-a78b-eed298502091,m,18-null,4.797260274,scared2,angry3,Angry_1_pause_2,option2,en ko,Sometimes,Sometimes,Rarely
1016,59751,5d143351-87c5-4c3d-a78b-eed298502091,m,19-null,4.797260274,happy5,scared1,Happy_1_pause_2,option1,en ko,Sometimes,Sometimes,Rarely
1017,59751,5d143351-87c5-4c3d-a78b-eed298502091,m,20-null,4.797260274,happy5,sad6,Sad_1_pause_2,option2,en ko,Sometimes,Sometimes,Rarely
1018,59751,5d143351-87c5-4c3d-a78b-eed298502091,m,21-null,4.797260274,angry4,happy2,Angry_2_pause_2,option1,en ko,Sometimes,Sometimes,Rarely
1019,59751,5d143351-87c5-4c3d-a78b-eed298502091,m,22-null,4.797260274,scared5,sad4,Sad_1_pause_2,option2,en ko,Sometimes,Sometimes,Rarely
1020,59751,5d143351-87c5-4c3d-a78b-eed298502091,m,23-null,4.797260274,sad3,angry4,Sad_1_pause_2,option1,en ko,Sometimes,Sometimes,Rarely
1021,59751,5d143351-87c5-4c3d-a78b-eed298502091,m,24-null,4.797260274,happy3_2,sad5,Sad_2_pause_2,option2,en ko,Sometimes,Sometimes,Rarely
1022,59751,5d143351-87c5-4c3d-a78b-eed298502091,m,25-null,4.797260274,scared5,happy6,Scared_1_pause_2,option1,en ko,Sometimes,Sometimes,Rarely
1023,59751,5d143351-87c5-4c3d-a78b-eed298502091,m,26-null,4.797260274,angry1_2,scared6,Scared_2_pause_2,option2,en ko,Sometimes,Sometimes,Rarely
1024,59751,5d143351-87c5-4c3d-a78b-eed298502091,m,27-null,4.797260274,scared3,sad1_2,Sad_2_pause_2,option1,en ko,Sometimes,Sometimes,Rarely
1025,59751,5d143351-87c5-4c3d-a78b-eed298502091,m,28-null,4.797260274,scared2,sad3,Scared_2_pause_2,option1,en ko,Sometimes,Sometimes,Rarely
1026,59751,5d143351-87c5-4c3d-a78b-eed298502091,m,29-null,4.797260274,angry1_2,sad5,Angry_1_pause_2,option1,en ko,Sometimes,Sometimes,Rarely
1027,59751,5d143351-87c5-4c3d-a78b-eed298502091,m,30-null,4.797260274,angry6,sad4,Angry_1_pause_2,option1,en ko,Sometimes,Sometimes,Rarely
1028,59751,5d143351-87c5-4c3d-a78b-eed298502091,m,31-null,4.797260274,angry6,happy3_2,Happy_2_pause_2,option2,en ko,Sometimes,Sometimes,Rarely
1029,59751,5d143351-87c5-4c3d-a78b-eed298502091,m,32-null,4.797260274,angry2,scared4,Angry_2_pause_2,option1,en ko,Sometimes,Sometimes,Rarely
1030,59751,5d143351-87c5-4c3d-a78b-eed298502091,m,33-null,4.797260274,happy4,angry3,Happy_2_pause_2,option1,en ko,Sometimes,Sometimes,Rarely
1031,59751,5d143351-87c5-4c3d-a78b-eed298502091,m,34-null,4.797260274,happy6,sad2_2,Happy_1_pause_2,option1,en ko,Sometimes,Sometimes,Rarely
1032,59801,35acb1fb-681c-43a4-8a5a-e8e12529dc3d,f,11-null,4.865753425,angry4,happy3_2,Angry_1_pause_2,option1,,Sometimes,Rarely,Sometimes
1033,59801,35acb1fb-681c-43a4-8a5a-e8e12529dc3d,f,12-null,4.865753425,sad3,scared3,Sad_2_pause_2,option1,,Sometimes,Rarely,Sometimes
1034,59801,35acb1fb-681c-43a4-8a5a-e8e12529dc3d,f,13-null,4.865753425,angry6,scared2,Scared_1_pause_2,option2,,Sometimes,Rarely,Sometimes
1035,59801,35acb1fb-681c-43a4-8a5a-e8e12529dc3d,f,14-null,4.865753425,sad5,scared2,Sad_2_pause_2,option1,,Sometimes,Rarely,Sometimes
1036,59801,35acb1fb-681c-43a4-8a5a-e8e12529dc3d,f,16-null,4.865753425,angry1_2,sad6,Sad_1_pause_2,option2,,Sometimes,Rarely,Sometimes
1037,59801,35acb1fb-681c-43a4-8a5a-e8e12529dc3d,f,17-null,4.865753425,happy1,sad1_2,Sad_2_pause_2,option2,,Sometimes,Rarely,Sometimes
1038,59801,35acb1fb-681c-43a4-8a5a-e8e12529dc3d,f,18-null,4.865753425,angry4,scared3,Scared_2_pause_2,option2,,Sometimes,Rarely,Sometimes
1039,59801,35acb1fb-681c-43a4-8a5a-e8e12529dc3d,f,19-null,4.865753425,scared4,happy4,Scared_1_pause_2,option1,,Sometimes,Rarely,Sometimes
1040,59801,35acb1fb-681c-43a4-8a5a-e8e12529dc3d,f,20-null,4.865753425,scared1,happy6,Scared_1_pause_2,option1,,Sometimes,Rarely,Sometimes
1041,59801,35acb1fb-681c-43a4-8a5a-e8e12529dc3d,f,21-null,4.865753425,sad4,scared6,Scared_2_pause_2,option2,,Sometimes,Rarely,Sometimes
1042,59801,35acb1fb-681c-43a4-8a5a-e8e12529dc3d,f,22-null,4.865753425,happy1,sad1_2,Happy_2_pause_2,option1,,Sometimes,Rarely,Sometimes
1043,59801,35acb1fb-681c-43a4-8a5a-e8e12529dc3d,f,23-null,4.865753425,happy2,scared1,Happy_2_pause_2,option1,,Sometimes,Rarely,Sometimes
1044,59801,35acb1fb-681c-43a4-8a5a-e8e12529dc3d,f,24-null,4.865753425,angry5_2,happy5,Angry_2_pause_2,option1,,Sometimes,Rarely,Sometimes
1045,59801,35acb1fb-681c-43a4-8a5a-e8e12529dc3d,f,25-null,4.865753425,sad2_2,angry2,Angry_1_pause_2,option2,,Sometimes,Rarely,Sometimes
1046,59801,35acb1fb-681c-43a4-8a5a-e8e12529dc3d,f,26-null,4.865753425,angry3,happy6,Happy_1_pause_2,option2,,Sometimes,Rarely,Sometimes
1047,59801,35acb1fb-681c-43a4-8a5a-e8e12529dc3d,f,27-null,4.865753425,angry1_2,sad6,Angry_1_pause_2,option1,,Sometimes,Rarely,Sometimes
1048,59801,35acb1fb-681c-43a4-8a5a-e8e12529dc3d,f,28-null,4.865753425,happy3_2,scared6,Happy_1_pause_2,option1,,Sometimes,Rarely,Sometimes
1049,59801,35acb1fb-681c-43a4-8a5a-e8e12529dc3d,f,29-null,4.865753425,angry3,scared5,Angry_2_pause_2,option1,,Sometimes,Rarely,Sometimes
1050,59801,35acb1fb-681c-43a4-8a5a-e8e12529dc3d,f,30-null,4.865753425,happy4,angry5_2,Happy_1_pause_2,option1,,Sometimes,Rarely,Sometimes
1051,59801,35acb1fb-681c-43a4-8a5a-e8e12529dc3d,f,31-null,4.865753425,happy2,sad4,Sad_1_pause_2,option2,,Sometimes,Rarely,Sometimes
1052,59801,35acb1fb-681c-43a4-8a5a-e8e12529dc3d,f,32-null,4.865753425,angry6,scared4,Angry_2_pause_2,option1,,Sometimes,Rarely,Sometimes
1053,59801,35acb1fb-681c-43a4-8a5a-e8e12529dc3d,f,33-null,4.865753425,sad2_2,angry2,Sad_1_pause_2,option1,,Sometimes,Rarely,Sometimes
1054,59801,35acb1fb-681c-43a4-8a5a-e8e12529dc3d,f,34-null,4.865753425,happy5,sad5,Happy_2_pause_2,option1,,Sometimes,Rarely,Sometimes
1055,59855,589c4636-4aca-4c47-a208-764ac4504595,f,11-null,4.753424658,sad6,happy6,Happy_2_pause_2,option2,en es,Rarely,Rarely,Rarely
1056,59855,589c4636-4aca-4c47-a208-764ac4504595,f,12-null,4.753424658,happy4,sad2_2,Sad_2_pause_2,option2,en es,Rarely,Rarely,Rarely
1057,59855,589c4636-4aca-4c47-a208-764ac4504595,f,13-null,4.753424658,scared1,angry1_2,Angry_1_pause_2,option2,en es,Rarely,Rarely,Rarely
1058,59855,589c4636-4aca-4c47-a208-764ac4504595,f,14-null,4.753424658,angry1_2,scared4,Scared_2_pause_2,option2,en es,Rarely,Rarely,Rarely
1059,59855,589c4636-4aca-4c47-a208-764ac4504595,f,16-null,4.753424658,sad1_2,scared4,Sad_2_pause_2,option1,en es,Rarely,Rarely,Rarely
1060,59855,589c4636-4aca-4c47-a208-764ac4504595,f,17-null,4.753424658,scared5,sad1_2,Scared_1_pause_2,option1,en es,Rarely,Rarely,Rarely
1061,59855,589c4636-4aca-4c47-a208-764ac4504595,f,18-null,4.753424658,happy3_2,sad5,Sad_2_pause_2,option2,en es,Rarely,Rarely,Rarely
1062,59855,589c4636-4aca-4c47-a208-764ac4504595,f,19-null,4.753424658,happy4,sad2_2,Happy_2_pause_2,option1,en es,Rarely,Rarely,Rarely
1063,59855,589c4636-4aca-4c47-a208-764ac4504595,f,20-null,4.753424658,scared3,happy5,Scared_2_pause_2,option1,en es,Rarely,Rarely,Rarely
1064,59855,589c4636-4aca-4c47-a208-764ac4504595,f,21-null,4.753424658,scared3,happy2,Happy_1_pause_2,option2,en es,Rarely,Rarely,Rarely
1065,59855,589c4636-4aca-4c47-a208-764ac4504595,f,22-null,4.753424658,sad6,angry5_2,Sad_1_pause_2,option1,en es,Rarely,Rarely,Rarely
1066,59855,589c4636-4aca-4c47-a208-764ac4504595,f,23-null,4.753424658,happy3_2,angry2,Happy_2_pause_2,option1,en es,Rarely,Rarely,Rarely
1067,59855,589c4636-4aca-4c47-a208-764ac4504595,f,24-null,4.753424658,scared6,happy5,Happy_1_pause_2,option2,en es,Rarely,Rarely,Rarely
1068,59855,589c4636-4aca-4c47-a208-764ac4504595,f,25-null,4.753424658,angry3,sad4,Sad_1_pause_2,option2,en es,Rarely,Rarely,Rarely
1069,59855,589c4636-4aca-4c47-a208-764ac4504595,f,26-null,4.753424658,angry6,sad3,Angry_1_pause_2,option1,en es,Rarely,Rarely,Rarely
1070,59855,589c4636-4aca-4c47-a208-764ac4504595,f,27-null,4.753424658,angry6,happy1,Happy_1_pause_2,option2,en es,Rarely,Rarely,Rarely
1071,59855,589c4636-4aca-4c47-a208-764ac4504595,f,28-null,4.753424658,scared5,sad3,Sad_1_pause_2,option2,en es,Rarely,Rarely,Rarely
1072,59855,589c4636-4aca-4c47-a208-764ac4504595,f,29-null,4.753424658,scared2,angry4,Scared_1_pause_2,option1,en es,Rarely,Rarely,Rarely
1073,59855,589c4636-4aca-4c47-a208-764ac4504595,f,30-null,4.753424658,angry5_2,sad5,Angry_2_pause_2,option1,en es,Rarely,Rarely,Rarely
1074,59855,589c4636-4aca-4c47-a208-764ac4504595,f,31-null,4.753424658,scared1,sad4,Scared_1_pause_2,option1,en es,Rarely,Rarely,Rarely
1075,59855,589c4636-4aca-4c47-a208-764ac4504595,f,32-null,4.753424658,happy2,angry2,Angry_2_pause_2,option2,en es,Rarely,Rarely,Rarely
1076,59855,589c4636-4aca-4c47-a208-764ac4504595,f,33-null,4.753424658,scared6,happy6,Scared_2_pause_2,option1,en es,Rarely,Rarely,Rarely
1077,59855,589c4636-4aca-4c47-a208-764ac4504595,f,34-null,4.753424658,scared2,angry4,Angry_1_pause_2,option2,en es,Rarely,Rarely,Rarely
1078,59860,cc906475-2dfa-42a7-85a3-326091d37a59,m,11-null,4.194520548,angry6,sad3,Sad_1_pause_2,option2,,Often,Often,Often
1079,59860,cc906475-2dfa-42a7-85a3-326091d37a59,m,12-null,4.194520548,sad4,scared5,Scared_1_pause_2,option1,,Often,Often,Often
1080,59860,cc906475-2dfa-42a7-85a3-326091d37a59,m,13-null,4.194520548,angry4,sad3,Angry_1_pause_2,option1,,Often,Often,Often
1081,59860,cc906475-2dfa-42a7-85a3-326091d37a59,m,14-null,4.194520548,scared4,sad5,Sad_2_pause_2,option2,,Often,Often,Often
1082,59860,cc906475-2dfa-42a7-85a3-326091d37a59,m,16-null,4.194520548,angry1_2,sad4,Sad_2_pause_2,option2,,Often,Often,Often
1083,59860,cc906475-2dfa-42a7-85a3-326091d37a59,m,17-null,4.194520548,happy4,scared1,Happy_2_pause_2,option1,,Often,Often,Often
1084,59860,cc906475-2dfa-42a7-85a3-326091d37a59,m,18-null,4.194520548,happy6,angry6,Angry_2_pause_2,option2,,Often,Often,Often
1085,59860,cc906475-2dfa-42a7-85a3-326091d37a59,m,19-null,4.194520548,scared2,angry1_2,Angry_2_pause_2,option2,,Often,Often,Often
1086,59860,cc906475-2dfa-42a7-85a3-326091d37a59,m,20-null,4.194520548,scared2,sad5,Scared_1_pause_2,option1,,Often,Often,Often
1087,59860,cc906475-2dfa-42a7-85a3-326091d37a59,m,21-null,4.194520548,angry2,happy1,Happy_2_pause_2,option1,,Often,Often,Often
1088,59860,cc906475-2dfa-42a7-85a3-326091d37a59,m,22-null,4.194520548,sad1_2,happy2,Sad_1_pause_2,option1,,Often,Often,Often
1089,59860,cc906475-2dfa-42a7-85a3-326091d37a59,m,23-null,4.194520548,happy1,angry3,Angry_1_pause_2,option1,,Often,Often,Often
1090,59860,cc906475-2dfa-42a7-85a3-326091d37a59,m,24-null,4.194520548,happy3_2,scared6,Happy_2_pause_2,option2,,Often,Often,Often
1091,59860,cc906475-2dfa-42a7-85a3-326091d37a59,m,25-null,4.194520548,angry5_2,scared5,Angry_1_pause_2,option1,,Often,Often,Often
1092,59860,cc906475-2dfa-42a7-85a3-326091d37a59,m,26-null,4.194520548,angry5_2,scared1,Scared_2_pause_2,option1,,Often,Often,Often
1093,59860,cc906475-2dfa-42a7-85a3-326091d37a59,m,27-null,4.194520548,scared3,happy3_2,Scared_1_pause_2,option2,,Often,Often,Often
1094,59860,cc906475-2dfa-42a7-85a3-326091d37a59,m,28-null,4.194520548,sad2_2,scared3,Sad_1_pause_2,option2,,Often,Often,Often
1095,59860,cc906475-2dfa-42a7-85a3-326091d37a59,m,29-null,4.194520548,sad6,happy4,Sad_2_pause_2,option2,,Often,Often,Often
1096,59860,cc906475-2dfa-42a7-85a3-326091d37a59,m,30-null,4.194520548,happy6,sad6,Happy_1_pause_2,option2,,Often,Often,Often
1097,59860,cc906475-2dfa-42a7-85a3-326091d37a59,m,31-null,4.194520548,happy5,scared4,Scared_2_pause_2,option1,,Often,Often,Often
1098,59860,cc906475-2dfa-42a7-85a3-326091d37a59,m,32-null,4.194520548,scared6,angry3,Scared_2_pause_2,option2,,Often,Often,Often
1099,59860,cc906475-2dfa-42a7-85a3-326091d37a59,m,33-null,4.194520548,angry2,sad2_2,Angry_2_pause_2,option2,,Often,Often,Often
1100,59860,cc906475-2dfa-42a7-85a3-326091d37a59,m,34-null,4.194520548,sad1_2,happy5,Happy_1_pause_2,option1,,Often,Often,Often
1101,59872,9a0d1cc5-bf9f-491d-a1b2-c929d564c2ef,m,11-null,4.147945205,angry4,scared6,Scared_2_pause_2,option1,en it cmn,Always,Always,Often
1102,59872,9a0d1cc5-bf9f-491d-a1b2-c929d564c2ef,m,12-null,4.147945205,scared3,angry4,Angry_1_pause_2,option2,en it cmn,Always,Always,Often
1103,59872,9a0d1cc5-bf9f-491d-a1b2-c929d564c2ef,m,13-null,4.147945205,sad1_2,angry1_2,Angry_1_pause_2,option2,en it cmn,Always,Always,Often
1104,59872,9a0d1cc5-bf9f-491d-a1b2-c929d564c2ef,m,14-null,4.147945205,sad4,scared5,Scared_2_pause_2,option2,en it cmn,Always,Always,Often
1105,59872,9a0d1cc5-bf9f-491d-a1b2-c929d564c2ef,m,16-null,4.147945205,angry5_2,sad6,Angry_2_pause_2,option1,en it cmn,Always,Always,Often
1106,59872,9a0d1cc5-bf9f-491d-a1b2-c929d564c2ef,m,17-null,4.147945205,happy4,sad2_2,Sad_2_pause_2,option2,en it cmn,Always,Always,Often
1107,59872,9a0d1cc5-bf9f-491d-a1b2-c929d564c2ef,m,18-null,4.147945205,scared2,sad5,Scared_1_pause_2,option1,en it cmn,Always,Always,Often
1108,59872,9a0d1cc5-bf9f-491d-a1b2-c929d564c2ef,m,19-null,4.147945205,angry2,scared4,Angry_2_pause_2,option1,en it cmn,Always,Always,Often
1109,59872,9a0d1cc5-bf9f-491d-a1b2-c929d564c2ef,m,20-null,4.147945205,sad3,happy4,Happy_2_pause_2,option2,en it cmn,Always,Always,Often
1110,59872,9a0d1cc5-bf9f-491d-a1b2-c929d564c2ef,m,21-null,4.147945205,angry2,sad4,Sad_1_pause_2,option2,en it cmn,Always,Always,Often
1111,59872,9a0d1cc5-bf9f-491d-a1b2-c929d564c2ef,m,22-null,4.147945205,sad6,scared5,Sad_2_pause_2,option1,en it cmn,Always,Always,Often
1112,59872,9a0d1cc5-bf9f-491d-a1b2-c929d564c2ef,m,23-null,4.147945205,sad5,happy1,Sad_2_pause_2,option1,en it cmn,Always,Always,Often
1113,59872,9a0d1cc5-bf9f-491d-a1b2-c929d564c2ef,m,24-null,4.147945205,angry3,happy6,Angry_2_pause_2,option1,en it cmn,Always,Always,Often
1114,59872,9a0d1cc5-bf9f-491d-a1b2-c929d564c2ef,m,25-null,4.147945205,happy2,angry6,Angry_1_pause_2,option2,en it cmn,Always,Always,Often
1115,59872,9a0d1cc5-bf9f-491d-a1b2-c929d564c2ef,m,26-null,4.147945205,scared6,happy5,Happy_1_pause_2,option2,en it cmn,Always,Always,Often
1116,59872,9a0d1cc5-bf9f-491d-a1b2-c929d564c2ef,m,27-null,4.147945205,angry6,scared1,Scared_1_pause_2,option2,en it cmn,Always,Always,Often
1117,59872,9a0d1cc5-bf9f-491d-a1b2-c929d564c2ef,m,28-null,4.147945205,happy3_2,angry3,Happy_1_pause_2,option1,en it cmn,Always,Always,Often
1118,59872,9a0d1cc5-bf9f-491d-a1b2-c929d564c2ef,m,29-null,4.147945205,scared3,happy5,Scared_1_pause_2,option1,en it cmn,Always,Always,Often
1119,59872,9a0d1cc5-bf9f-491d-a1b2-c929d564c2ef,m,30-null,4.147945205,angry5_2,happy2,Happy_2_pause_2,option2,en it cmn,Always,Always,Often
1120,59872,9a0d1cc5-bf9f-491d-a1b2-c929d564c2ef,m,31-null,4.147945205,angry1_2,sad1_2,Sad_1_pause_2,option2,en it cmn,Always,Always,Often
1121,59872,9a0d1cc5-bf9f-491d-a1b2-c929d564c2ef,m,32-null,4.147945205,scared2,sad3,Sad_1_pause_2,option2,en it cmn,Always,Always,Often
1122,59872,9a0d1cc5-bf9f-491d-a1b2-c929d564c2ef,m,33-null,4.147945205,happy6,scared1,Happy_2_pause_2,option1,en it cmn,Always,Always,Often
1123,59872,9a0d1cc5-bf9f-491d-a1b2-c929d564c2ef,m,34-null,4.147945205,happy1,sad2_2,Happy_1_pause_2,option1,en it cmn,Always,Always,Often
