,subid,uuid,gender,test_trial,age_in_years,exp_start,option1,option2,trial_audio,selected_image,lang,parent_mask,peer_mask,own_mask
153,66629,4e7b5d0f-2755-4b12-a92f-7e14c8839bcb,f,26-null,3.575342466,3/30/21 17:52,happy3,sad4,Happy_2_pause_2,option1,en,Often,Sometimes,Sometimes
154,66629,4e7b5d0f-2755-4b12-a92f-7e14c8839bcb,f,27-null,3.575342466,3/30/21 17:52,happy4,scared2,Scared_2_pause_2,option2,en,Often,Sometimes,Sometimes
155,66629,4e7b5d0f-2755-4b12-a92f-7e14c8839bcb,f,28-null,3.575342466,3/30/21 17:52,happy3,scared4,Scared_1_pause_2,option2,en,Often,Sometimes,Sometimes
156,66629,4e7b5d0f-2755-4b12-a92f-7e14c8839bcb,f,29-null,3.575342466,3/30/21 17:52,sad6,angry6,Angry_1_pause_2,option2,en,Often,Sometimes,Sometimes
157,66629,4e7b5d0f-2755-4b12-a92f-7e14c8839bcb,f,30-null,3.575342466,3/30/21 17:52,scared4,angry1,Angry_1_pause_2,option2,en,Often,Sometimes,Sometimes
158,66629,4e7b5d0f-2755-4b12-a92f-7e14c8839bcb,f,31-null,3.575342466,3/30/21 17:52,scared6,sad3,Scared_1_pause_2,option1,en,Often,Sometimes,Sometimes
159,66629,4e7b5d0f-2755-4b12-a92f-7e14c8839bcb,f,32-null,3.575342466,3/30/21 17:52,angry2,happy6,Angry_2_pause_2,option1,en,Often,Sometimes,Sometimes
160,66629,4e7b5d0f-2755-4b12-a92f-7e14c8839bcb,f,33-null,3.575342466,3/30/21 17:52,scared1,angry4,Angry_2_pause_2,option2,en,Often,Sometimes,Sometimes
161,66629,4e7b5d0f-2755-4b12-a92f-7e14c8839bcb,f,34-null,3.575342466,3/30/21 17:52,angry2,happy1,Happy_1_pause_2,option2,en,Often,Sometimes,Sometimes
162,66634,f2231971-bbb9-4998-90c1-f88f284d213f,f,11-null,3.232876712,3/31/21 11:28,angry3,happy4,Angry_2_pause_2,option1,en,Sometimes,Often,Often
163,66634,f2231971-bbb9-4998-90c1-f88f284d213f,f,12-null,3.232876712,3/31/21 11:28,angry3,scared1,Scared_1_pause_2,option2,en,Sometimes,Often,Often
164,66634,f2231971-bbb9-4998-90c1-f88f284d213f,f,13-null,3.232876712,3/31/21 11:28,sad1,scared1,Sad_2_pause_2,option1,en,Sometimes,Often,Often
165,66634,f2231971-bbb9-4998-90c1-f88f284d213f,f,14-null,3.232876712,3/31/21 11:28,happy6,angry2,Happy_2_pause_2,option1,en,Sometimes,Often,Often
166,66634,f2231971-bbb9-4998-90c1-f88f284d213f,f,16-null,3.232876712,3/31/21 11:28,sad5,happy2,Happy_1_pause_2,option2,en,Sometimes,Often,Often
167,66634,f2231971-bbb9-4998-90c1-f88f284d213f,f,17-null,3.232876712,3/31/21 11:28,scared3,happy3,Happy_1_pause_2,option2,en,Sometimes,Often,Often
168,66634,f2231971-bbb9-4998-90c1-f88f284d213f,f,18-null,3.232876712,3/31/21 11:28,angry6,sad1,Angry_1_pause_2,option2,en,Sometimes,Often,Often
169,66634,f2231971-bbb9-4998-90c1-f88f284d213f,f,19-null,3.232876712,3/31/21 11:28,angry4,happy5,Happy_1_pause_2,option2,en,Sometimes,Often,Often
170,66634,f2231971-bbb9-4998-90c1-f88f284d213f,f,20-null,3.232876712,3/31/21 11:28,sad4,scared4,Sad_1_pause_2,option1,en,Sometimes,Often,Often
171,66634,f2231971-bbb9-4998-90c1-f88f284d213f,f,21-null,3.232876712,3/31/21 11:28,angry5,sad2,Angry_1_pause_2,option2,en,Sometimes,Often,Often
172,66634,f2231971-bbb9-4998-90c1-f88f284d213f,f,22-null,3.232876712,3/31/21 11:28,happy1,scared5,Happy_2_pause_2,option2,en,Sometimes,Often,Often
173,66634,f2231971-bbb9-4998-90c1-f88f284d213f,f,23-null,3.232876712,3/31/21 11:28,scared4,happy2,Scared_2_pause_2,option1,en,Sometimes,Often,Often
174,66634,f2231971-bbb9-4998-90c1-f88f284d213f,f,24-null,3.232876712,3/31/21 11:28,happy6,angry4,Angry_1_pause_2,option1,en,Sometimes,Often,Often
175,66634,f2231971-bbb9-4998-90c1-f88f284d213f,f,25-null,3.232876712,3/31/21 11:28,scared5,sad4,Scared_2_pause_2,option2,en,Sometimes,Often,Often
176,66634,f2231971-bbb9-4998-90c1-f88f284d213f,f,26-null,3.232876712,3/31/21 11:28,sad6,scared3,Scared_2_pause_2,option1,en,Sometimes,Often,Often
177,66634,f2231971-bbb9-4998-90c1-f88f284d213f,f,27-null,3.232876712,3/31/21 11:28,happy1,scared2,Scared_1_pause_2,option1,en,Sometimes,Often,Often
178,66634,f2231971-bbb9-4998-90c1-f88f284d213f,f,28-null,3.232876712,3/31/21 11:28,angry5,scared6,Scared_1_pause_2,option2,en,Sometimes,Often,Often
179,66634,f2231971-bbb9-4998-90c1-f88f284d213f,f,29-null,3.232876712,3/31/21 11:28,scared2,angry2,Angry_2_pause_2,option2,en,Sometimes,Often,Often
180,66634,f2231971-bbb9-4998-90c1-f88f284d213f,f,30-null,3.232876712,3/31/21 11:28,sad5,happy5,Sad_2_pause_2,option1,en,Sometimes,Often,Often
181,66634,f2231971-bbb9-4998-90c1-f88f284d213f,f,31-null,3.232876712,3/31/21 11:28,sad3,happy4,Happy_2_pause_2,option1,en,Sometimes,Often,Often
182,66634,f2231971-bbb9-4998-90c1-f88f284d213f,f,32-null,3.232876712,3/31/21 11:28,scared6,angry1,Angry_2_pause_2,option1,en,Sometimes,Often,Often
183,66634,f2231971-bbb9-4998-90c1-f88f284d213f,f,33-null,3.232876712,3/31/21 11:28,happy3,sad6,Sad_1_pause_2,option2,en,Sometimes,Often,Often
184,66634,f2231971-bbb9-4998-90c1-f88f284d213f,f,34-null,3.232876712,3/31/21 11:28,sad2,angry1,Sad_2_pause_2,option2,en,Sometimes,Often,Often
185,66639,34f1cd4b-bc1f-42d4-823d-4a6fcab1380c,m,11-null,2.520547945,3/31/21 11:46,angry4,happy3,Angry_1_pause_2,option1,en,NA,NA,NA
186,66639,34f1cd4b-bc1f-42d4-823d-4a6fcab1380c,m,12-null,2.520547945,3/31/21 11:46,scared2,happy2,Scared_1_pause_2,option1,en,NA,NA,NA
187,66639,34f1cd4b-bc1f-42d4-823d-4a6fcab1380c,m,13-null,2.520547945,3/31/21 11:46,sad5,happy1,Happy_1_pause_2,option2,en,NA,NA,NA
188,66639,34f1cd4b-bc1f-42d4-823d-4a6fcab1380c,m,14-null,2.520547945,3/31/21 11:46,scared5,angry1,Scared_2_pause_2,option1,en,NA,NA,NA
189,66639,34f1cd4b-bc1f-42d4-823d-4a6fcab1380c,m,16-null,2.520547945,3/31/21 11:46,angry3,sad1,Angry_2_pause_2,option2,en,NA,NA,NA
190,66639,34f1cd4b-bc1f-42d4-823d-4a6fcab1380c,m,17-null,2.520547945,3/31/21 11:46,scared5,sad2,Sad_2_pause_2,option1,en,NA,NA,NA
191,66639,34f1cd4b-bc1f-42d4-823d-4a6fcab1380c,m,18-null,2.520547945,3/31/21 11:46,scared4,angry1,Angry_2_pause_2,option2,en,NA,NA,NA
192,66639,34f1cd4b-bc1f-42d4-823d-4a6fcab1380c,m,19-null,2.520547945,3/31/21 11:46,angry5,sad4,Angry_2_pause_2,option2,en,NA,NA,NA
193,66639,34f1cd4b-bc1f-42d4-823d-4a6fcab1380c,m,20-null,2.520547945,3/31/21 11:46,sad6,scared6,Scared_2_pause_2,option2,en,NA,NA,NA
194,66639,34f1cd4b-bc1f-42d4-823d-4a6fcab1380c,m,21-null,2.520547945,3/31/21 11:46,angry6,scared3,Scared_1_pause_2,option2,en,NA,NA,NA
195,66639,34f1cd4b-bc1f-42d4-823d-4a6fcab1380c,m,22-null,2.520547945,3/31/21 11:46,angry2,happy1,Angry_1_pause_2,option2,en,NA,NA,NA
196,66639,34f1cd4b-bc1f-42d4-823d-4a6fcab1380c,m,23-null,2.520547945,3/31/21 11:46,sad5,angry3,Sad_1_pause_2,option2,en,NA,NA,NA
197,66639,34f1cd4b-bc1f-42d4-823d-4a6fcab1380c,m,24-null,2.520547945,3/31/21 11:46,angry4,sad6,Sad_1_pause_2,option1,en,NA,NA,NA
198,66639,34f1cd4b-bc1f-42d4-823d-4a6fcab1380c,m,25-null,2.520547945,3/31/21 11:46,happy4,sad1,Sad_2_pause_2,option2,en,NA,NA,NA
199,66639,34f1cd4b-bc1f-42d4-823d-4a6fcab1380c,m,26-null,2.520547945,3/31/21 11:46,angry5,happy5,Happy_2_pause_2,option2,en,NA,NA,NA
200,66639,34f1cd4b-bc1f-42d4-823d-4a6fcab1380c,m,27-null,2.520547945,3/31/21 11:46,scared4,sad2,Scared_2_pause_2,option1,en,NA,NA,NA
201,66639,34f1cd4b-bc1f-42d4-823d-4a6fcab1380c,m,28-null,2.520547945,3/31/21 11:46,scared3,happy6,Happy_1_pause_2,option2,en,NA,NA,NA
202,66639,34f1cd4b-bc1f-42d4-823d-4a6fcab1380c,m,29-null,2.520547945,3/31/21 11:46,scared1,sad4,Sad_2_pause_2,option1,en,NA,NA,NA
203,66673,3690f254-7d15-42d7-a032-b6552af37ade,f,11-null,3.216438356,3/31/21 13:26,scared2,sad1,Scared_2_pause_2,option1,en es,Often,Rarely,Sometimes
204,66673,3690f254-7d15-42d7-a032-b6552af37ade,f,12-null,3.216438356,3/31/21 13:26,happy1,angry2,Angry_2_pause_2,option2,en es,Often,Rarely,Sometimes
205,66673,3690f254-7d15-42d7-a032-b6552af37ade,f,13-null,3.216438356,3/31/21 13:26,angry1,happy4,Happy_2_pause_2,option2,en es,Often,Rarely,Sometimes
206,66673,3690f254-7d15-42d7-a032-b6552af37ade,f,14-null,3.216438356,3/31/21 13:26,scared1,sad4,Sad_2_pause_2,option2,en es,Often,Rarely,Sometimes
207,66673,3690f254-7d15-42d7-a032-b6552af37ade,f,16-null,3.216438356,3/31/21 13:26,happy2,sad2,Sad_1_pause_2,option2,en es,Often,Rarely,Sometimes
208,66673,3690f254-7d15-42d7-a032-b6552af37ade,f,17-null,3.216438356,3/31/21 13:26,scared6,angry6,Scared_2_pause_2,option1,en es,Often,Rarely,Sometimes
209,66673,3690f254-7d15-42d7-a032-b6552af37ade,f,18-null,3.216438356,3/31/21 13:26,scared5,happy5,Scared_2_pause_2,option1,en es,Often,Rarely,Sometimes
210,66673,3690f254-7d15-42d7-a032-b6552af37ade,f,19-null,3.216438356,3/31/21 13:26,happy4,sad3,Sad_1_pause_2,option2,en es,Often,Rarely,Sometimes
211,66673,3690f254-7d15-42d7-a032-b6552af37ade,f,20-null,3.216438356,3/31/21 13:26,scared3,happy3,Happy_1_pause_2,option2,en es,Often,Rarely,Sometimes
212,66673,3690f254-7d15-42d7-a032-b6552af37ade,f,21-null,3.216438356,3/31/21 13:26,sad5,angry2,Sad_1_pause_2,option1,en es,Often,Rarely,Sometimes
213,66673,3690f254-7d15-42d7-a032-b6552af37ade,f,22-null,3.216438356,3/31/21 13:26,sad3,happy5,Happy_2_pause_2,option2,en es,Often,Rarely,Sometimes
214,66673,3690f254-7d15-42d7-a032-b6552af37ade,f,23-null,3.216438356,3/31/21 13:26,scared3,sad2,Scared_1_pause_2,option1,en es,Often,Rarely,Sometimes
215,66673,3690f254-7d15-42d7-a032-b6552af37ade,f,24-null,3.216438356,3/31/21 13:26,happy1,sad6,Happy_1_pause_2,option1,en es,Often,Rarely,Sometimes
216,66673,3690f254-7d15-42d7-a032-b6552af37ade,f,25-null,3.216438356,3/31/21 13:26,angry4,sad4,Angry_1_pause_2,I_dont_know,en es,Often,Rarely,Sometimes
217,66673,3690f254-7d15-42d7-a032-b6552af37ade,f,26-null,3.216438356,3/31/21 13:26,sad5,angry3,Angry_2_pause_2,option2,en es,Often,Rarely,Sometimes
218,66673,3690f254-7d15-42d7-a032-b6552af37ade,f,27-null,3.216438356,3/31/21 13:26,scared4,angry5,Scared_1_pause_2,option1,en es,Often,Rarely,Sometimes
219,66673,3690f254-7d15-42d7-a032-b6552af37ade,f,28-null,3.216438356,3/31/21 13:26,sad1,angry3,Sad_2_pause_2,option1,en es,Often,Rarely,Sometimes
220,66673,3690f254-7d15-42d7-a032-b6552af37ade,f,29-null,3.216438356,3/31/21 13:26,happy6,scared2,Happy_1_pause_2,option1,en es,Often,Rarely,Sometimes
221,66673,3690f254-7d15-42d7-a032-b6552af37ade,f,30-null,3.216438356,3/31/21 13:26,scared5,sad6,Sad_2_pause_2,option2,en es,Often,Rarely,Sometimes
222,66673,3690f254-7d15-42d7-a032-b6552af37ade,f,31-null,3.216438356,3/31/21 13:26,scared6,angry1,Angry_2_pause_2,option2,en es,Often,Rarely,Sometimes
223,66673,3690f254-7d15-42d7-a032-b6552af37ade,f,32-null,3.216438356,3/31/21 13:26,happy6,angry6,Angry_1_pause_2,option2,en es,Often,Rarely,Sometimes
224,66673,3690f254-7d15-42d7-a032-b6552af37ade,f,33-null,3.216438356,3/31/21 13:26,scared4,angry5,Angry_1_pause_2,option1,en es,Often,Rarely,Sometimes
225,66673,3690f254-7d15-42d7-a032-b6552af37ade,f,34-null,3.216438356,3/31/21 13:26,angry4,happy2,Happy_2_pause_2,option2,en es,Often,Rarely,Sometimes
226,66699,e612986b-fea2-4c15-b481-bf1bc72bfe13,f,11-null,4.824657534,3/31/21 14:31,angry3,sad2,Angry_1_pause_2,option1,,Sometimes,Often,Often
227,66699,e612986b-fea2-4c15-b481-bf1bc72bfe13,f,12-null,4.824657534,3/31/21 14:31,happy3,angry4,Happy_2_pause_2,option1,,Sometimes,Often,Often
228,66699,e612986b-fea2-4c15-b481-bf1bc72bfe13,f,13-null,4.824657534,3/31/21 14:31,angry4,scared1,Angry_2_pause_2,option1,,Sometimes,Often,Often
229,66699,e612986b-fea2-4c15-b481-bf1bc72bfe13,f,14-null,4.824657534,3/31/21 14:31,angry6,scared2,Scared_2_pause_2,option2,,Sometimes,Often,Often
230,66699,e612986b-fea2-4c15-b481-bf1bc72bfe13,f,16-null,4.824657534,3/31/21 14:31,scared5,happy5,Happy_2_pause_2,option2,,Sometimes,Often,Often
231,66699,e612986b-fea2-4c15-b481-bf1bc72bfe13,f,17-null,4.824657534,3/31/21 14:31,sad3,scared1,Scared_1_pause_2,option2,,Sometimes,Often,Often
232,66699,e612986b-fea2-4c15-b481-bf1bc72bfe13,f,18-null,4.824657534,3/31/21 14:31,happy6,scared4,Scared_2_pause_2,option2,,Sometimes,Often,Often
233,66699,e612986b-fea2-4c15-b481-bf1bc72bfe13,f,19-null,4.824657534,3/31/21 14:31,sad6,happy3,Sad_1_pause_2,option1,,Sometimes,Often,Often
234,66699,e612986b-fea2-4c15-b481-bf1bc72bfe13,f,20-null,4.824657534,3/31/21 14:31,angry5,happy5,Angry_2_pause_2,option1,,Sometimes,Often,Often
235,66699,e612986b-fea2-4c15-b481-bf1bc72bfe13,f,21-null,4.824657534,3/31/21 14:31,sad6,happy4,Happy_1_pause_2,option2,,Sometimes,Often,Often
236,66699,e612986b-fea2-4c15-b481-bf1bc72bfe13,f,22-null,4.824657534,3/31/21 14:31,sad5,angry1,Angry_2_pause_2,option2,,Sometimes,Often,Often
237,66699,e612986b-fea2-4c15-b481-bf1bc72bfe13,f,23-null,4.824657534,3/31/21 14:31,scared4,sad1,Sad_1_pause_2,option2,,Sometimes,Often,Often
238,66699,e612986b-fea2-4c15-b481-bf1bc72bfe13,f,24-null,4.824657534,3/31/21 14:31,angry5,happy1,Happy_2_pause_2,option2,,Sometimes,Often,Often
239,66699,e612986b-fea2-4c15-b481-bf1bc72bfe13,f,25-null,4.824657534,3/31/21 14:31,happy4,sad2,Sad_2_pause_2,option2,,Sometimes,Often,Often
240,66699,e612986b-fea2-4c15-b481-bf1bc72bfe13,f,26-null,4.824657534,3/31/21 14:31,happy2,scared3,Happy_1_pause_2,option1,,Sometimes,Often,Often
241,66699,e612986b-fea2-4c15-b481-bf1bc72bfe13,f,27-null,4.824657534,3/31/21 14:31,angry1,scared5,Scared_2_pause_2,option2,,Sometimes,Often,Often
242,66699,e612986b-fea2-4c15-b481-bf1bc72bfe13,f,28-null,4.824657534,3/31/21 14:31,scared3,happy2,Scared_1_pause_2,option1,,Sometimes,Often,Often
243,66699,e612986b-fea2-4c15-b481-bf1bc72bfe13,f,29-null,4.824657534,3/31/21 14:31,angry2,sad4,Sad_2_pause_2,option2,,Sometimes,Often,Often
244,66699,e612986b-fea2-4c15-b481-bf1bc72bfe13,f,30-null,4.824657534,3/31/21 14:31,sad3,scared6,Sad_2_pause_2,option1,,Sometimes,Often,Often
245,66699,e612986b-fea2-4c15-b481-bf1bc72bfe13,f,31-null,4.824657534,3/31/21 14:31,scared6,sad1,Scared_1_pause_2,option1,,Sometimes,Often,Often
246,66699,e612986b-fea2-4c15-b481-bf1bc72bfe13,f,32-null,4.824657534,3/31/21 14:31,angry2,scared2,Angry_1_pause_2,option1,,Sometimes,Often,Often
247,66699,e612986b-fea2-4c15-b481-bf1bc72bfe13,f,33-null,4.824657534,3/31/21 14:31,angry3,sad5,Sad_1_pause_2,option2,,Sometimes,Often,Often
248,66699,e612986b-fea2-4c15-b481-bf1bc72bfe13,f,34-null,4.824657534,3/31/21 14:31,happy6,sad4,Happy_1_pause_2,option1,,Sometimes,Often,Often
249,66700,38f420ba-8df4-4f23-95ab-6289802fbf60,f,11-null,4.246575342,3/31/21 14:32,sad4,happy3,Sad_2_pause_2,option1,en,Often,Always,Always
250,66700,38f420ba-8df4-4f23-95ab-6289802fbf60,f,12-null,4.246575342,3/31/21 14:32,sad1,scared3,Scared_2_pause_2,option2,en,Often,Always,Always
251,66700,38f420ba-8df4-4f23-95ab-6289802fbf60,f,13-null,4.246575342,3/31/21 14:32,sad6,happy1,Sad_2_pause_2,option1,en,Often,Always,Always
252,66700,38f420ba-8df4-4f23-95ab-6289802fbf60,f,14-null,4.246575342,3/31/21 14:32,scared2,sad1,Sad_1_pause_2,option2,en,Often,Always,Always
253,66700,38f420ba-8df4-4f23-95ab-6289802fbf60,f,16-null,4.246575342,3/31/21 14:32,happy3,angry2,Happy_2_pause_2,option1,en,Often,Always,Always
254,66700,38f420ba-8df4-4f23-95ab-6289802fbf60,f,17-null,4.246575342,3/31/21 14:32,angry1,scared4,Angry_1_pause_2,option1,en,Often,Always,Always
255,66700,38f420ba-8df4-4f23-95ab-6289802fbf60,f,18-null,4.246575342,3/31/21 14:32,angry4,sad2,Angry_1_pause_2,option1,en,Often,Always,Always
256,66700,38f420ba-8df4-4f23-95ab-6289802fbf60,f,19-null,4.246575342,3/31/21 14:32,sad3,angry3,Sad_1_pause_2,option1,en,Often,Always,Always
257,66700,38f420ba-8df4-4f23-95ab-6289802fbf60,f,20-null,4.246575342,3/31/21 14:32,scared6,happy4,Scared_1_pause_2,option1,en,Often,Always,Always
258,66700,38f420ba-8df4-4f23-95ab-6289802fbf60,f,21-null,4.246575342,3/31/21 14:32,sad4,scared1,Scared_1_pause_2,option2,en,Often,Always,Always
259,66700,38f420ba-8df4-4f23-95ab-6289802fbf60,f,22-null,4.246575342,3/31/21 14:32,scared5,angry5,Angry_2_pause_2,option2,en,Often,Always,Always
260,66700,38f420ba-8df4-4f23-95ab-6289802fbf60,f,23-null,4.246575342,3/31/21 14:32,happy5,scared1,Happy_1_pause_2,option1,en,Often,Always,Always
261,66700,38f420ba-8df4-4f23-95ab-6289802fbf60,f,24-null,4.246575342,3/31/21 14:32,angry6,sad6,Angry_2_pause_2,option1,en,Often,Always,Always
262,66700,38f420ba-8df4-4f23-95ab-6289802fbf60,f,25-null,4.246575342,3/31/21 14:32,angry3,happy6,Angry_2_pause_2,option1,en,Often,Always,Always
263,66700,38f420ba-8df4-4f23-95ab-6289802fbf60,f,26-null,4.246575342,3/31/21 14:32,angry1,scared4,Scared_2_pause_2,option2,en,Often,Always,Always
264,66700,38f420ba-8df4-4f23-95ab-6289802fbf60,f,27-null,4.246575342,3/31/21 14:32,happy6,sad3,Happy_2_pause_2,option1,en,Often,Always,Always
265,66700,38f420ba-8df4-4f23-95ab-6289802fbf60,f,28-null,4.246575342,3/31/21 14:32,scared3,happy2,Happy_2_pause_2,option2,en,Often,Always,Always
266,66700,38f420ba-8df4-4f23-95ab-6289802fbf60,f,29-null,4.246575342,3/31/21 14:32,sad2,scared6,Sad_2_pause_2,option1,en,Often,Always,Always
267,66700,38f420ba-8df4-4f23-95ab-6289802fbf60,f,30-null,4.246575342,3/31/21 14:32,angry4,scared2,Scared_2_pause_2,option2,en,Often,Always,Always
268,66700,38f420ba-8df4-4f23-95ab-6289802fbf60,f,31-null,4.246575342,3/31/21 14:32,angry5,sad5,Sad_1_pause_2,option2,en,Often,Always,Always
269,66700,38f420ba-8df4-4f23-95ab-6289802fbf60,f,32-null,4.246575342,3/31/21 14:32,angry6,happy1,Happy_1_pause_2,option2,en,Often,Always,Always
270,66700,38f420ba-8df4-4f23-95ab-6289802fbf60,f,33-null,4.246575342,3/31/21 14:32,angry2,happy5,Angry_1_pause_2,option1,en,Often,Always,Always
271,66700,38f420ba-8df4-4f23-95ab-6289802fbf60,f,34-null,4.246575342,3/31/21 14:32,happy4,sad5,Happy_1_pause_2,option1,en,Often,Always,Always
272,66703,ee2463a5-f03d-41b5-a7d3-816e05bff7d3,m,11-null,3.410958904,3/31/21 14:51,angry5,scared4,Angry_1_pause_2,option1,en de,Often,Often,Sometimes
273,66703,ee2463a5-f03d-41b5-a7d3-816e05bff7d3,m,12-null,3.410958904,3/31/21 14:51,angry3,happy6,Happy_2_pause_2,option2,en de,Often,Often,Sometimes
274,66703,ee2463a5-f03d-41b5-a7d3-816e05bff7d3,m,13-null,3.410958904,3/31/21 14:51,angry1,scared4,Scared_2_pause_2,option2,en de,Often,Often,Sometimes
275,66703,ee2463a5-f03d-41b5-a7d3-816e05bff7d3,m,14-null,3.410958904,3/31/21 14:51,angry2,happy2,Angry_2_pause_2,option1,en de,Often,Often,Sometimes
276,66703,ee2463a5-f03d-41b5-a7d3-816e05bff7d3,m,16-null,3.410958904,3/31/21 14:51,sad5,happy5,Sad_2_pause_2,option1,en de,Often,Often,Sometimes
277,66703,ee2463a5-f03d-41b5-a7d3-816e05bff7d3,m,17-null,3.410958904,3/31/21 14:51,angry2,sad6,Sad_1_pause_2,option2,en de,Often,Often,Sometimes
278,66703,ee2463a5-f03d-41b5-a7d3-816e05bff7d3,m,18-null,3.410958904,3/31/21 14:51,sad4,scared3,Sad_2_pause_2,option1,en de,Often,Often,Sometimes
279,66703,ee2463a5-f03d-41b5-a7d3-816e05bff7d3,m,19-null,3.410958904,3/31/21 14:51,happy2,angry4,Happy_2_pause_2,option1,en de,Often,Often,Sometimes
280,66703,ee2463a5-f03d-41b5-a7d3-816e05bff7d3,m,20-null,3.410958904,3/31/21 14:51,scared1,angry4,Angry_1_pause_2,option2,en de,Often,Often,Sometimes
281,66703,ee2463a5-f03d-41b5-a7d3-816e05bff7d3,m,21-null,3.410958904,3/31/21 14:51,happy4,scared1,Scared_2_pause_2,option2,en de,Often,Often,Sometimes
282,66703,ee2463a5-f03d-41b5-a7d3-816e05bff7d3,m,22-null,3.410958904,3/31/21 14:51,happy1,scared2,Happy_2_pause_2,option1,en de,Often,Often,Sometimes
283,66703,ee2463a5-f03d-41b5-a7d3-816e05bff7d3,m,23-null,3.410958904,3/31/21 14:51,happy6,scared6,Scared_1_pause_2,option2,en de,Often,Often,Sometimes
284,66703,ee2463a5-f03d-41b5-a7d3-816e05bff7d3,m,24-null,3.410958904,3/31/21 14:51,happy3,angry3,Angry_2_pause_2,option2,en de,Often,Often,Sometimes
285,66703,ee2463a5-f03d-41b5-a7d3-816e05bff7d3,m,25-null,3.410958904,3/31/21 14:51,sad1,angry5,Sad_2_pause_2,option2,en de,Often,Often,Sometimes
286,66703,ee2463a5-f03d-41b5-a7d3-816e05bff7d3,m,26-null,3.410958904,3/31/21 14:51,sad5,angry6,Angry_1_pause_2,option1,en de,Often,Often,Sometimes
287,66703,ee2463a5-f03d-41b5-a7d3-816e05bff7d3,m,27-null,3.410958904,3/31/21 14:51,happy4,sad3,Happy_1_pause_2,option1,en de,Often,Often,Sometimes
288,66703,ee2463a5-f03d-41b5-a7d3-816e05bff7d3,m,28-null,3.410958904,3/31/21 14:51,scared5,sad1,Scared_2_pause_2,option1,en de,Often,Often,Sometimes
289,66703,ee2463a5-f03d-41b5-a7d3-816e05bff7d3,m,29-null,3.410958904,3/31/21 14:51,happy1,sad3,Sad_1_pause_2,option1,en de,Often,Often,Sometimes
290,66703,ee2463a5-f03d-41b5-a7d3-816e05bff7d3,m,30-null,3.410958904,3/31/21 14:51,happy5,sad4,Happy_1_pause_2,option2,en de,Often,Often,Sometimes
291,66703,ee2463a5-f03d-41b5-a7d3-816e05bff7d3,m,31-null,3.410958904,3/31/21 14:51,angry1,sad2,Angry_2_pause_2,option1,en de,Often,Often,Sometimes
292,66703,ee2463a5-f03d-41b5-a7d3-816e05bff7d3,m,32-null,3.410958904,3/31/21 14:51,scared6,happy3,Happy_1_pause_2,option1,en de,Often,Often,Sometimes
293,66703,ee2463a5-f03d-41b5-a7d3-816e05bff7d3,m,33-null,3.410958904,3/31/21 14:51,sad6,scared3,Scared_1_pause_2,option2,en de,Often,Often,Sometimes
294,66703,ee2463a5-f03d-41b5-a7d3-816e05bff7d3,m,34-null,3.410958904,3/31/21 14:51,sad2,scared5,Sad_1_pause_2,option1,en de,Often,Often,Sometimes
295,66771,b4eb713b-eab2-47cc-b67d-7ff237cf49f5,m,11-null,3.608219178,3/31/21 22:52,scared3,angry4,Angry_2_pause_2,option2,en,Sometimes,Sometimes,Sometimes
296,66771,b4eb713b-eab2-47cc-b67d-7ff237cf49f5,m,12-null,3.608219178,3/31/21 22:52,scared4,sad6,Scared_2_pause_2,option1,en,Sometimes,Sometimes,Sometimes
297,66771,b4eb713b-eab2-47cc-b67d-7ff237cf49f5,m,13-null,3.608219178,3/31/21 22:52,angry1,sad1,Angry_1_pause_2,option1,en,Sometimes,Sometimes,Sometimes
298,66771,b4eb713b-eab2-47cc-b67d-7ff237cf49f5,m,14-null,3.608219178,3/31/21 22:52,angry6,happy4,Happy_1_pause_2,option2,en,Sometimes,Sometimes,Sometimes
299,66771,b4eb713b-eab2-47cc-b67d-7ff237cf49f5,m,16-null,3.608219178,3/31/21 22:52,sad2,happy2,Happy_1_pause_2,option2,en,Sometimes,Sometimes,Sometimes
300,66771,b4eb713b-eab2-47cc-b67d-7ff237cf49f5,m,17-null,3.608219178,3/31/21 22:52,sad2,happy6,Sad_1_pause_2,option1,en,Sometimes,Sometimes,Sometimes
301,66771,b4eb713b-eab2-47cc-b67d-7ff237cf49f5,m,18-null,3.608219178,3/31/21 22:52,angry6,happy5,Angry_2_pause_2,option1,en,Sometimes,Sometimes,Sometimes
302,66771,b4eb713b-eab2-47cc-b67d-7ff237cf49f5,m,19-null,3.608219178,3/31/21 22:52,happy1,angry1,Happy_1_pause_2,option1,en,Sometimes,Sometimes,Sometimes
303,66771,b4eb713b-eab2-47cc-b67d-7ff237cf49f5,m,20-null,3.608219178,3/31/21 22:52,sad6,happy3,Sad_2_pause_2,option1,en,Sometimes,Sometimes,Sometimes
304,66771,b4eb713b-eab2-47cc-b67d-7ff237cf49f5,m,21-null,3.608219178,3/31/21 22:52,scared2,happy1,Scared_2_pause_2,option1,en,Sometimes,Sometimes,Sometimes
305,66771,b4eb713b-eab2-47cc-b67d-7ff237cf49f5,m,22-null,3.608219178,3/31/21 22:52,angry4,scared1,Scared_2_pause_2,option2,en,Sometimes,Sometimes,Sometimes
306,66771,b4eb713b-eab2-47cc-b67d-7ff237cf49f5,m,23-null,3.608219178,3/31/21 22:52,sad4,scared3,Scared_1_pause_2,option2,en,Sometimes,Sometimes,Sometimes
